FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
289.107335734,0.205575407,0.183949500,0.228083789
289.158528353,0.205575407,0.183949500,0.228083789
289.209720972,0.205575407,0.183949500,0.228083789
289.260913591,0.205575407,0.183949500,0.228083789
289.312106211,0.205575407,0.183949500,0.228083789
289.363298830,0.205575407,0.183949500,0.228083789
289.414491449,0.205575407,0.183949500,0.228083789
289.465684068,0.205575407,0.183949500,0.228083789
289.516876688,0.205575407,0.183949500,0.228083789
289.568069307,0.205575407,0.183949500,0.228083789
289.619261926,0.205575407,0.183949500,0.228083789
289.670454545,0.205575407,0.183949500,0.228083789
289.721647165,0.205575407,0.183949500,0.228083789
289.772839784,0.205575407,0.183949500,0.228083789
289.824032403,0.205575407,0.183949500,0.228083789
289.875225023,0.205575407,0.183949500,0.228083789
289.926417642,0.205575407,0.183949500,0.228083789
289.977610261,0.205575407,0.183949500,0.228083789
290.028802880,0.205575407,0.183949500,0.228083789
290.079995500,0.205575407,0.183949500,0.228083789
290.131188119,0.205575407,0.183949500,0.228083789
290.182380738,0.205575407,0.183949500,0.228083789
290.233573357,0.205575407,0.183949500,0.228083789
290.284765977,0.205575407,0.183949500,0.228083789
290.335958596,0.205575407,0.183949500,0.228083789
290.387151215,0.205575407,0.183949500,0.228083789
290.438343834,0.205575407,0.183949500,0.228083789
290.489536454,0.205575407,0.183949500,0.228083789
290.540729073,0.205575407,0.183949500,0.228083789
290.591921692,0.205575407,0.183949500,0.228083789
290.643114311,0.205575407,0.183949500,0.228083789
290.694306931,0.205575407,0.183949500,0.228083789
290.745499550,0.205575407,0.183949500,0.228083789
290.796692169,0.205575407,0.183949500,0.228083789
290.847884788,0.205575407,0.183949500,0.228083789
290.899077408,0.205575407,0.183949500,0.228083789
290.950270027,0.205575407,0.183949500,0.228083789
291.001462646,0.205575407,0.183949500,0.228083789
291.052655266,0.205575407,0.183949500,0.228083789
291.103847885,0.205575407,0.183949500,0.228083789
291.155040504,0.205575407,0.183949500,0.228083789
291.206233123,0.205575407,0.183949500,0.228083789
291.257425743,0.205575407,0.183949500,0.228083789
291.308618362,0.205575407,0.183949500,0.228083789
291.359810981,0.205575407,0.183949500,0.228083789
291.411003600,0.205575407,0.183949500,0.228083789
291.462196220,0.205575407,0.183949500,0.228083789
291.513388839,0.205575407,0.183949500,0.228083789
291.564581458,0.205575407,0.183949500,0.228083789
291.615774077,0.205575407,0.183949500,0.228083789
291.666966697,0.205575407,0.183949500,0.228083789
291.718159316,0.205575407,0.183949500,0.228083789
291.769351935,0.205575407,0.183949500,0.228083789
291.820544554,0.205575407,0.183949500,0.228083789
291.871737174,0.205575407,0.183949500,0.228083789
291.922929793,0.205575407,0.183949500,0.228083789
291.974122412,0.205575407,0.183949500,0.228083789
292.025315032,0.205575407,0.183949500,0.228083789
292.076507651,0.205575407,0.183949500,0.228083789
292.127700270,0.205575407,0.183949500,0.228083789
292.178892889,0.205575407,0.183949500,0.228083789
292.230085509,0.205575407,0.183949500,0.228083789
292.281278128,0.205575407,0.183949500,0.228083789
292.332470747,0.205575407,0.183949500,0.228083789
292.383663366,0.205575407,0.183949500,0.228083789
292.434855986,0.205575407,0.183949500,0.228083789
292.486048605,0.205575407,0.183949500,0.228083789
292.537241224,0.205575407,0.183949500,0.228083789
292.588433843,0.205575407,0.183949500,0.228083789
292.639626463,0.205575407,0.183949500,0.228083789
292.690819082,0.205575407,0.183949500,0.228083789
292.742011701,0.205575407,0.183949500,0.228083789
292.793204320,0.205575407,0.183949500,0.228083789
292.844396940,0.205575407,0.183949500,0.228083789
292.895589559,0.205575407,0.183949500,0.228083789
292.946782178,0.205575407,0.183949500,0.228083789
292.997974797,0.205575407,0.183949500,0.228083789
293.049167417,0.205575407,0.183949500,0.228083789
293.100360036,0.205575407,0.183949500,0.228083789
293.151552655,0.205575407,0.183949500,0.228083789
293.202745275,0.205575407,0.183949500,0.228083789
293.253937894,0.205575407,0.183949500,0.228083789
293.305130513,0.205575407,0.183949500,0.228083789
293.356323132,0.205575407,0.183949500,0.228083789
293.407515752,0.205575407,0.183949500,0.228083789
293.458708371,0.205575407,0.183949500,0.228083789
293.509900990,0.205575407,0.183949500,0.228083789
293.561093609,0.205575407,0.183949500,0.228083789
293.612286229,0.205575407,0.183949500,0.228083789
293.663478848,0.205575407,0.183949500,0.228083789
293.714671467,0.205575407,0.183949500,0.228083789
293.765864086,0.205575407,0.183949500,0.228083789
293.817056706,0.205575407,0.183949500,0.228083789
293.868249325,0.205575407,0.183949500,0.228083789
293.919441944,0.205575407,0.183949500,0.228083789
293.970634563,0.205575407,0.183949500,0.228083789
294.021827183,0.205575407,0.183949500,0.228083789
294.073019802,0.205575407,0.183949500,0.228083789
294.124212421,0.205575407,0.183949500,0.228083789
294.175405041,0.205575407,0.183949500,0.228083789
294.226597660,0.205575407,0.183949500,0.228083789
294.277790279,0.205575407,0.183949500,0.228083789
294.328982898,0.205575407,0.183949500,0.228083789
294.380175518,0.205575407,0.183949500,0.228083789
294.431368137,0.205575407,0.183949500,0.228083789
294.482560756,0.205575407,0.183949500,0.228083789
294.533753375,0.205575407,0.183949500,0.228083789
294.584945995,0.205575407,0.183949500,0.228083789
294.636138614,0.205575407,0.183949500,0.228083789
294.687331233,0.205575407,0.183949500,0.228083789
294.738523852,0.205575407,0.183949500,0.228083789
294.789716472,0.205575407,0.183949500,0.228083789
294.840909091,0.205575407,0.183949500,0.228083789
294.892101710,0.205575407,0.183949500,0.228083789
294.943294329,0.205575407,0.183949500,0.228083789
294.994486949,0.205575407,0.183949500,0.228083789
295.045679568,0.205575407,0.183949500,0.228083789
295.096872187,0.205575407,0.183949500,0.228083789
295.148064806,0.205575407,0.183949500,0.228083789
295.199257426,0.205575407,0.183949500,0.228083789
295.250450045,0.205575407,0.183949500,0.228083789
295.301642664,0.205575407,0.183949500,0.228083789
295.352835284,0.205575407,0.183949500,0.228083789
295.404027903,0.205575407,0.183949500,0.228083789
295.455220522,0.205575407,0.183949500,0.228083789
295.506413141,0.205575407,0.183949500,0.228083789
295.557605761,0.205575407,0.183949500,0.228083789
295.608798380,0.205575407,0.183949500,0.228083789
295.659990999,0.205575407,0.183949500,0.228083789
295.711183618,0.205575407,0.183949500,0.228083789
295.762376238,0.205575407,0.183949500,0.228083789
295.813568857,0.205575407,0.183949500,0.228083789
295.864761476,0.205575407,0.183949500,0.228083789
295.915954095,0.205575407,0.183949500,0.228083789
295.967146715,0.205575407,0.183949500,0.228083789
296.018339334,0.205575407,0.183949500,0.228083789
296.069531953,0.205575407,0.183949500,0.228083789
296.120724572,0.205575407,0.183949500,0.228083789
296.171917192,0.205575407,0.183949500,0.228083789
296.223109811,0.205575407,0.183949500,0.228083789
296.274302430,0.205575407,0.183949500,0.228083789
296.325495050,0.205575407,0.183949500,0.228083789
296.376687669,0.205575407,0.183949500,0.228083789
296.427880288,0.205575407,0.183949500,0.228083789
296.479072907,0.205575407,0.183949500,0.228083789
296.530265527,0.205575407,0.183949500,0.228083789
296.581458146,0.205575407,0.183949500,0.228083789
296.632650765,0.205575407,0.183949500,0.228083789
296.683843384,0.205575407,0.183949500,0.228083789
296.735036004,0.205575407,0.183949500,0.228083789
296.786228623,0.205575407,0.183949500,0.228083789
296.837421242,0.205575407,0.183949500,0.228083789
296.888613861,0.205575407,0.183949500,0.228083789
296.939806481,0.205575407,0.183949500,0.228083789
296.990999100,0.205575407,0.183949500,0.228083789
297.042191719,0.205575407,0.183949500,0.228083789
297.093384338,0.205575407,0.183949500,0.228083789
297.144576958,0.205575407,0.183949500,0.228083789
297.195769577,0.205575407,0.183949500,0.228083789
297.246962196,0.205575407,0.183949500,0.228083789
297.298154815,0.205575407,0.183949500,0.228083789
297.349347435,0.205575407,0.183949500,0.228083789
297.400540054,0.205575407,0.183949500,0.228083789
297.451732673,0.205575407,0.183949500,0.228083789
297.502925293,0.205575407,0.183949500,0.228083789
297.554117912,0.205575407,0.183949500,0.228083789
297.605310531,0.205575407,0.183949500,0.228083789
297.656503150,0.205575407,0.183949500,0.228083789
297.707695770,0.205575407,0.183949500,0.228083789
297.758888389,0.205575407,0.183949500,0.228083789
297.810081008,0.205575407,0.183949500,0.228083789
297.861273627,0.205575407,0.183949500,0.228083789
297.912466247,0.205575407,0.183949500,0.228083789
297.963658866,0.205575407,0.183949500,0.228083789
298.014851485,0.205575407,0.183949500,0.228083789
298.066044104,0.205575407,0.183949500,0.228083789
298.117236724,0.205575407,0.183949500,0.228083789
298.168429343,0.205575407,0.183949500,0.228083789
298.219621962,0.205575407,0.183949500,0.228083789
298.270814581,0.205575407,0.183949500,0.228083789
298.322007201,0.205575407,0.183949500,0.228083789
298.373199820,0.205575407,0.183949500,0.228083789
298.424392439,0.205575407,0.183949500,0.228083789
298.475585059,0.205575407,0.183949500,0.228083789
298.526777678,0.205575407,0.183949500,0.228083789
298.577970297,0.205575407,0.183949500,0.228083789
298.629162916,0.205575407,0.183949500,0.228083789
298.680355536,0.205575407,0.183949500,0.228083789
298.731548155,0.205575407,0.183949500,0.228083789
298.782740774,0.205575407,0.183949500,0.228083789
298.833933393,0.205575407,0.183949500,0.228083789
298.885126013,0.205575407,0.183949500,0.228083789
298.936318632,0.205575407,0.183949500,0.228083789
298.987511251,0.205575407,0.183949500,0.228083789
299.038703870,0.205575407,0.183949500,0.228083789
299.089896490,0.205575407,0.183949500,0.228083789
299.141089109,0.205575407,0.183949500,0.228083789
299.192281728,0.205575407,0.183949500,0.228083789
299.243474347,0.205575407,0.183949500,0.228083789
299.294666967,0.205575407,0.183949500,0.228083789
299.345859586,0.205575407,0.183949500,0.228083789
299.397052205,0.205575407,0.183949500,0.228083789
299.448244824,0.205575407,0.183949500,0.228083789
299.499437444,0.205575407,0.183949500,0.228083789
299.550630063,0.205575407,0.183949500,0.228083789
299.601822682,0.205575407,0.183949500,0.228083789
299.653015302,0.205575407,0.183949500,0.228083789
299.704207921,0.205575407,0.183949500,0.228083789
299.755400540,0.205575407,0.183949500,0.228083789
299.806593159,0.205575407,0.183949500,0.228083789
299.857785779,0.205575407,0.183949500,0.228083789
299.908978398,0.205575407,0.183949500,0.228083789
299.960171017,0.205575407,0.183949500,0.228083789
300.011363636,0.205575407,0.183949500,0.228083789
300.062556256,0.205575407,0.183949500,0.228083789
300.113748875,0.205575407,0.183949500,0.228083789
300.164941494,0.205575407,0.183949500,0.228083789
300.216134113,0.205575407,0.183949500,0.228083789
300.267326733,0.205575407,0.183949500,0.228083789
300.318519352,0.205575407,0.183949500,0.228083789
300.369711971,0.205575407,0.183949500,0.228083789
300.420904590,0.205575407,0.183949500,0.228083789
300.472097210,0.205575407,0.183949500,0.228083789
300.523289829,0.205575407,0.183949500,0.228083789
300.574482448,0.205575407,0.183949500,0.228083789
300.625675068,0.205575407,0.183949500,0.228083789
300.676867687,0.205575407,0.183949500,0.228083789
300.728060306,0.205575407,0.183949500,0.228083789
300.779252925,0.205575407,0.183949500,0.228083789
300.830445545,0.205575407,0.183949500,0.228083789
300.881638164,0.205575407,0.183949500,0.228083789
300.932830783,0.205575407,0.183949500,0.228083789
300.984023402,0.205575407,0.183949500,0.228083789
301.035216022,0.205575407,0.183949500,0.228083789
301.086408641,0.205575407,0.183949500,0.228083789
301.137601260,0.205575407,0.183949500,0.228083789
301.188793879,0.205575407,0.183949500,0.228083789
301.239986499,0.205575407,0.183949500,0.228083789
301.291179118,0.205575407,0.183949500,0.228083789
301.342371737,0.205575407,0.183949500,0.228083789
301.393564356,0.205575407,0.183949500,0.228083789
301.444756976,0.205575407,0.183949500,0.228083789
301.495949595,0.205575407,0.183949500,0.228083789
301.547142214,0.205575407,0.183949500,0.228083789
301.598334833,0.205575407,0.183949500,0.228083789
301.649527453,0.205575407,0.183949500,0.228083789
301.700720072,0.205575407,0.183949500,0.228083789
301.751912691,0.205575407,0.183949500,0.228083789
301.803105311,0.205575407,0.183949500,0.228083789
301.854297930,0.205575407,0.183949500,0.228083789
301.905490549,0.205575407,0.183949500,0.228083789
301.956683168,0.205575407,0.183949500,0.228083789
302.007875788,0.205575407,0.183949500,0.228083789
302.059068407,0.205575407,0.183949500,0.228083789
302.110261026,0.205575407,0.183949500,0.228083789
302.161453645,0.205575407,0.183949500,0.228083789
302.212646265,0.205575407,0.183949500,0.228083789
302.263838884,0.205575407,0.183949500,0.228083789
302.315031503,0.205575407,0.183949500,0.228083789
302.366224122,0.205575407,0.183949500,0.228083789
302.417416742,0.205575407,0.183949500,0.228083789
302.468609361,0.205575407,0.183949500,0.228083789
302.519801980,0.205575407,0.183949500,0.228083789
302.570994599,0.205575407,0.183949500,0.228083789
302.622187219,0.205575407,0.183949500,0.228083789
302.673379838,0.205575407,0.183949500,0.228083789
302.724572457,0.205575407,0.183949500,0.228083789
302.775765077,0.205575407,0.183949500,0.228083789
302.826957696,0.205575407,0.183949500,0.228083789
302.878150315,0.205575407,0.183949500,0.228083789
302.929342934,0.205575407,0.183949500,0.228083789
302.980535554,0.205575407,0.183949500,0.228083789
303.031728173,0.205575407,0.183949500,0.228083789
303.082920792,0.205575407,0.183949500,0.228083789
303.134113411,0.205575407,0.183949500,0.228083789
303.185306031,0.205575407,0.183949500,0.228083789
303.236498650,0.205575407,0.183949500,0.228083789
303.287691269,0.205575407,0.183949500,0.228083789
303.338883888,0.205575407,0.183949500,0.228083789
303.390076508,0.205575407,0.183949500,0.228083789
303.441269127,0.205575407,0.183949500,0.228083789
303.492461746,0.205575407,0.183949500,0.228083789
303.543654365,0.205575407,0.183949500,0.228083789
303.594846985,0.205575407,0.183949500,0.228083789
303.646039604,0.205575407,0.183949500,0.228083789
303.697232223,0.205575407,0.183949500,0.228083789
303.748424842,0.205575407,0.183949500,0.228083789
303.799617462,0.205575407,0.183949500,0.228083789
303.850810081,0.205575407,0.183949500,0.228083789
303.902002700,0.205575407,0.183949500,0.228083789
303.953195320,0.205575407,0.183949500,0.228083789
304.004387939,0.205575407,0.183949500,0.228083789
304.055580558,0.205575407,0.183949500,0.228083789
304.106773177,0.205575407,0.183949500,0.228083789
304.157965797,0.205575407,0.183949500,0.228083789
304.209158416,0.205575407,0.183949500,0.228083789
304.260351035,0.205575407,0.183949500,0.228083789
304.311543654,0.205575407,0.183949500,0.228083789
304.362736274,0.205575407,0.183949500,0.228083789
304.413928893,0.205575407,0.183949500,0.228083789
304.465121512,0.205575407,0.183949500,0.228083789
304.516314131,0.205575407,0.183949500,0.228083789
304.567506751,0.205575407,0.183949500,0.228083789
304.618699370,0.205575407,0.183949500,0.228083789
304.669891989,0.205575407,0.183949500,0.228083789
304.721084608,0.205575407,0.183949500,0.228083789
304.772277228,0.205575407,0.183949500,0.228083789
304.823469847,0.205575407,0.183949500,0.228083789
304.874662466,0.205575407,0.183949500,0.228083789
304.925855086,0.205575407,0.183949500,0.228083789
304.977047705,0.205575407,0.183949500,0.228083789
305.028240324,0.205575407,0.183949500,0.228083789
305.079432943,0.205575407,0.183949500,0.228083789
305.130625563,0.205575407,0.183949500,0.228083789
305.181818182,0.205575407,0.183949500,0.228083789
305.233010801,0.205575407,0.183949500,0.228083789
305.284203420,0.205575407,0.183949500,0.228083789
305.335396040,0.205575407,0.183949500,0.228083789
305.386588659,0.205575407,0.183949500,0.228083789
305.437781278,0.205575407,0.183949500,0.228083789
305.488973897,0.205575407,0.183949500,0.228083789
305.540166517,0.205575407,0.183949500,0.228083789
305.591359136,0.205575407,0.183949500,0.228083789
305.642551755,0.205575407,0.183949500,0.228083789
305.693744374,0.205575407,0.183949500,0.228083789
305.744936994,0.205575407,0.183949500,0.228083789
305.796129613,0.205575407,0.183949500,0.228083789
305.847322232,0.205575407,0.183949500,0.228083789
305.898514851,0.205575407,0.183949500,0.228083789
305.949707471,0.205575407,0.183949500,0.228083789
306.000900090,0.205575407,0.183949500,0.228083789
306.052092709,0.205575407,0.183949500,0.228083789
306.103285329,0.205575407,0.183949500,0.228083789
306.154477948,0.205575407,0.183949500,0.228083789
306.205670567,0.205575407,0.183949500,0.228083789
306.256863186,0.205575407,0.183949500,0.228083789
306.308055806,0.205575407,0.183949500,0.228083789
306.359248425,0.205575407,0.183949500,0.228083789
306.410441044,0.205575407,0.183949500,0.228083789
306.461633663,0.205575407,0.183949500,0.228083789
306.512826283,0.205575407,0.183949500,0.228083789
306.564018902,0.205575407,0.183949500,0.228083789
306.615211521,0.205575407,0.183949500,0.228083789
306.666404140,0.205575407,0.183949500,0.228083789
306.717596760,0.205575407,0.183949500,0.228083789
306.768789379,0.205575407,0.183949500,0.228083789
306.819981998,0.205575407,0.183949500,0.228083789
306.871174617,0.205575407,0.183949500,0.228083789
306.922367237,0.205575407,0.183949500,0.228083789
306.973559856,0.205575407,0.183949500,0.228083789
307.024752475,0.205575407,0.183949500,0.228083789
307.075945095,0.205575407,0.183949500,0.228083789
307.127137714,0.205575407,0.183949500,0.228083789
307.178330333,0.205575407,0.183949500,0.228083789
307.229522952,0.205575407,0.183949500,0.228083789
307.280715572,0.205575407,0.183949500,0.228083789
307.331908191,0.205575407,0.183949500,0.228083789
307.383100810,0.205575407,0.183949500,0.228083789
307.434293429,0.205575407,0.183949500,0.228083789
307.485486049,0.205575407,0.183949500,0.228083789
307.536678668,0.205575407,0.183949500,0.228083789
307.587871287,0.205575407,0.183949500,0.228083789
307.639063906,0.205575407,0.183949500,0.228083789
307.690256526,0.205575407,0.183949500,0.228083789
307.741449145,0.205575407,0.183949500,0.228083789
307.792641764,0.205575407,0.183949500,0.228083789
307.843834383,0.205575407,0.183949500,0.228083789
307.895027003,0.205575407,0.183949500,0.228083789
307.946219622,0.205575407,0.183949500,0.228083789
307.997412241,0.205575407,0.183949500,0.228083789
308.048604860,0.205575407,0.183949500,0.228083789
308.099797480,0.205575407,0.183949500,0.228083789
308.150990099,0.205575407,0.183949500,0.228083789
308.202182718,0.205575407,0.183949500,0.228083789
308.253375338,0.205575407,0.183949500,0.228083789
308.304567957,0.205575407,0.183949500,0.228083789
308.355760576,0.205575407,0.183949500,0.228083789
308.406953195,0.205575407,0.183949500,0.228083789
308.458145815,0.205575407,0.183949500,0.228083789
308.509338434,0.205575407,0.183949500,0.228083789
308.560531053,0.205575407,0.183949500,0.228083789
308.611723672,0.205575407,0.183949500,0.228083789
308.662916292,0.205575407,0.183949500,0.228083789
308.714108911,0.205575407,0.183949500,0.228083789
308.765301530,0.205575407,0.183949500,0.228083789
308.816494149,0.205575407,0.183949500,0.228083789
308.867686769,0.205575407,0.183949500,0.228083789
308.918879388,0.205575407,0.183949500,0.228083789
308.970072007,0.205575407,0.183949500,0.228083789
309.021264626,0.205575407,0.183949500,0.228083789
309.072457246,0.205575407,0.183949500,0.228083789
309.123649865,0.205575407,0.183949500,0.228083789
309.174842484,0.205575407,0.183949500,0.228083789
309.226035104,0.205575407,0.183949500,0.228083789
309.277227723,0.205575407,0.183949500,0.228083789
309.328420342,0.205575407,0.183949500,0.228083789
309.379612961,0.205575407,0.183949500,0.228083789
309.430805581,0.205575407,0.183949500,0.228083789
309.481998200,0.205575407,0.183949500,0.228083789
309.533190819,0.205575407,0.183949500,0.228083789
309.584383438,0.205575407,0.183949500,0.228083789
309.635576058,0.205575407,0.183949500,0.228083789
309.686768677,0.205575407,0.183949500,0.228083789
309.737961296,0.205575407,0.183949500,0.228083789
309.789153915,0.205575407,0.183949500,0.228083789
309.840346535,0.205575407,0.183949500,0.228083789
309.891539154,0.205575407,0.183949500,0.228083789
309.942731773,0.205575407,0.183949500,0.228083789
309.993924392,0.205575407,0.183949500,0.228083789
310.045117012,0.205575407,0.183949500,0.228083789
310.096309631,0.205575407,0.183949500,0.228083789
310.147502250,0.205575407,0.183949500,0.228083789
310.198694869,0.205575407,0.183949500,0.228083789
310.249887489,0.205575407,0.183949500,0.228083789
310.301080108,0.205575407,0.183949500,0.228083789
310.352272727,0.205575407,0.183949500,0.228083789
310.403465347,0.205575407,0.183949500,0.228083789
310.454657966,0.205575407,0.183949500,0.228083789
310.505850585,0.205575407,0.183949500,0.228083789
310.557043204,0.205575407,0.183949500,0.228083789
310.608235824,0.205575407,0.183949500,0.228083789
310.659428443,0.205575407,0.183949500,0.228083789
310.710621062,0.205575407,0.183949500,0.228083789
310.761813681,0.205575407,0.183949500,0.228083789
310.813006301,0.205575407,0.183949500,0.228083789
310.864198920,0.205575407,0.183949500,0.228083789
310.915391539,0.205575407,0.183949500,0.228083789
310.966584158,0.205575407,0.183949500,0.228083789
311.017776778,0.205575407,0.183949500,0.228083789
311.068969397,0.205575407,0.183949500,0.228083789
311.120162016,0.205575407,0.183949500,0.228083789
311.171354635,0.205575407,0.183949500,0.228083789
311.222547255,0.205575407,0.183949500,0.228083789
311.273739874,0.205575407,0.183949500,0.228083789
311.324932493,0.205575407,0.183949500,0.228083789
311.376125113,0.205575407,0.183949500,0.228083789
311.427317732,0.205575407,0.183949500,0.228083789
311.478510351,0.205575407,0.183949500,0.228083789
311.529702970,0.205575407,0.183949500,0.228083789
311.580895590,0.205575407,0.183949500,0.228083789
311.632088209,0.205575407,0.183949500,0.228083789
311.683280828,0.205575407,0.183949500,0.228083789
311.734473447,0.205575407,0.183949500,0.228083789
311.785666067,0.205575407,0.183949500,0.228083789
311.836858686,0.205575407,0.183949500,0.228083789
311.888051305,0.205575407,0.183949500,0.228083789
311.939243924,0.205575407,0.183949500,0.228083789
311.990436544,0.205575407,0.183949500,0.228083789
312.041629163,0.205575407,0.183949500,0.228083789
312.092821782,0.205575407,0.183949500,0.228083789
312.144014401,0.205575407,0.183949500,0.228083789
312.195207021,0.205575407,0.183949500,0.228083789
312.246399640,0.205575407,0.183949500,0.228083789
312.297592259,0.205575407,0.183949500,0.228083789
312.348784878,0.205575407,0.183949500,0.228083789
312.399977498,0.205575407,0.183949500,0.228083789
312.451170117,0.205575407,0.183949500,0.228083789
312.502362736,0.205575407,0.183949500,0.228083789
312.553555356,0.205575407,0.183949500,0.228083789
312.604747975,0.205575407,0.183949500,0.228083789
312.655940594,0.205575407,0.183949500,0.228083789
312.707133213,0.205575407,0.183949500,0.228083789
312.758325833,0.205575407,0.183949500,0.228083789
312.809518452,0.205575407,0.183949500,0.228083789
312.860711071,0.205575407,0.183949500,0.228083789
312.911903690,0.205575407,0.183949500,0.228083789
312.963096310,0.205575407,0.183949500,0.228083789
313.014288929,0.205575407,0.183949500,0.228083789
313.065481548,0.205575407,0.183949500,0.228083789
313.116674167,0.205575407,0.183949500,0.228083789
313.167866787,0.205575407,0.183949500,0.228083789
313.219059406,0.205575407,0.183949500,0.228083789
313.270252025,0.205575407,0.183949500,0.228083789
313.321444644,0.205575407,0.183949500,0.228083789
313.372637264,0.205575407,0.183949500,0.228083789
313.423829883,0.205575407,0.183949500,0.228083789
313.475022502,0.205575407,0.183949500,0.228083789
313.526215122,0.205575407,0.183949500,0.228083789
313.577407741,0.205575407,0.183949500,0.228083789
313.628600360,0.205575407,0.183949500,0.228083789
313.679792979,0.205575407,0.183949500,0.228083789
313.730985599,0.205575407,0.183949500,0.228083789
313.782178218,0.205575407,0.183949500,0.228083789
313.833370837,0.205575407,0.183949500,0.228083789
313.884563456,0.205575407,0.183949500,0.228083789
313.935756076,0.205575407,0.183949500,0.228083789
313.986948695,0.205575407,0.183949500,0.228083789
314.038141314,0.205575407,0.183949500,0.228083789
314.089333933,0.205575407,0.183949500,0.228083789
314.140526553,0.205575407,0.183949500,0.228083789
314.191719172,0.205575407,0.183949500,0.228083789
314.242911791,0.205575407,0.183949500,0.228083789
314.294104410,0.205575407,0.183949500,0.228083789
314.345297030,0.205575407,0.183949500,0.228083789
314.396489649,0.205575407,0.183949500,0.228083789
314.447682268,0.205575407,0.183949500,0.228083789
314.498874887,0.205575407,0.183949500,0.228083789
314.550067507,0.205575407,0.183949500,0.228083789
314.601260126,0.205575407,0.183949500,0.228083789
314.652452745,0.205575407,0.183949500,0.228083789
314.703645365,0.205575407,0.183949500,0.228083789
314.754837984,0.205575407,0.183949500,0.228083789
314.806030603,0.205575407,0.183949500,0.228083789
314.857223222,0.205575407,0.183949500,0.228083789
314.908415842,0.205575407,0.183949500,0.228083789
314.959608461,0.205575407,0.183949500,0.228083789
315.010801080,0.205575407,0.183949500,0.228083789
315.061993699,0.205575407,0.183949500,0.228083789
315.113186319,0.205575407,0.183949500,0.228083789
315.164378938,0.205575407,0.183949500,0.228083789
315.215571557,0.205575407,0.183949500,0.228083789
315.266764176,0.205575407,0.183949500,0.228083789
315.317956796,0.205575407,0.183949500,0.228083789
315.369149415,0.205575407,0.183949500,0.228083789
315.420342034,0.205575407,0.183949500,0.228083789
315.471534653,0.205575407,0.183949500,0.228083789
315.522727273,0.205575407,0.183949500,0.228083789
315.573919892,0.205575407,0.183949500,0.228083789
315.625112511,0.205575407,0.183949500,0.228083789
315.676305131,0.205575407,0.183949500,0.228083789
315.727497750,0.205575407,0.183949500,0.228083789
315.778690369,0.205575407,0.183949500,0.228083789
315.829882988,0.205575407,0.183949500,0.228083789
315.881075608,0.205575407,0.183949500,0.228083789
315.932268227,0.205575407,0.183949500,0.228083789
315.983460846,0.205575407,0.183949500,0.228083789
316.034653465,0.205575407,0.183949500,0.228083789
316.085846085,0.205575407,0.183949500,0.228083789
316.137038704,0.205575407,0.183949500,0.228083789
316.188231323,0.205575407,0.183949500,0.228083789
316.239423942,0.205575407,0.183949500,0.228083789
316.290616562,0.205575407,0.183949500,0.228083789
316.341809181,0.205575407,0.183949500,0.228083789
316.393001800,0.205575407,0.183949500,0.228083789
316.444194419,0.205575407,0.183949500,0.228083789
316.495387039,0.205575407,0.183949500,0.228083789
316.546579658,0.205575407,0.183949500,0.228083789
316.597772277,0.205575407,0.183949500,0.228083789
316.648964896,0.205575407,0.183949500,0.228083789
316.700157516,0.205575407,0.183949500,0.228083789
316.751350135,0.205575407,0.183949500,0.228083789
316.802542754,0.205575407,0.183949500,0.228083789
316.853735374,0.205575407,0.183949500,0.228083789
316.904927993,0.205575407,0.183949500,0.228083789
316.956120612,0.205575407,0.183949500,0.228083789
317.007313231,0.205575407,0.183949500,0.228083789
317.058505851,0.205575407,0.183949500,0.228083789
317.109698470,0.205575407,0.183949500,0.228083789
317.160891089,0.205575407,0.183949500,0.228083789
317.212083708,0.205575407,0.183949500,0.228083789
317.263276328,0.205575407,0.183949500,0.228083789
317.314468947,0.205575407,0.183949500,0.228083789
317.365661566,0.205575407,0.183949500,0.228083789
317.416854185,0.205575407,0.183949500,0.228083789
317.468046805,0.205575407,0.183949500,0.228083789
317.519239424,0.205575407,0.183949500,0.228083789
317.570432043,0.205575407,0.183949500,0.228083789
317.621624662,0.205575407,0.183949500,0.228083789
317.672817282,0.205575407,0.183949500,0.228083789
317.724009901,0.205575407,0.183949500,0.228083789
317.775202520,0.205575407,0.183949500,0.228083789
317.826395140,0.205575407,0.183949500,0.228083789
317.877587759,0.205575407,0.183949500,0.228083789
317.928780378,0.205575407,0.183949500,0.228083789
317.979972997,0.205575407,0.183949500,0.228083789
318.031165617,0.205575407,0.183949500,0.228083789
318.082358236,0.205575407,0.183949500,0.228083789
318.133550855,0.205575407,0.183949500,0.228083789
318.184743474,0.205575407,0.183949500,0.228083789
318.235936094,0.205575407,0.183949500,0.228083789
318.287128713,0.205575407,0.183949500,0.228083789
318.338321332,0.205575407,0.183949500,0.228083789
318.389513951,0.205575407,0.183949500,0.228083789
318.440706571,0.205575407,0.183949500,0.228083789
318.491899190,0.205575407,0.183949500,0.228083789
318.543091809,0.205575407,0.183949500,0.228083789
318.594284428,0.205575407,0.183949500,0.228083789
318.645477048,0.205575407,0.183949500,0.228083789
318.696669667,0.205575407,0.183949500,0.228083789
318.747862286,0.205575407,0.183949500,0.228083789
318.799054905,0.205575407,0.183949500,0.228083789
